Client,RiskTolerance,Region,TotalInvestment,YearsOfInvestmentExperience,AnnualFeeRate,TotalServiceFee,TotalServiceCost,NetIncome,ProfitMargin,Service,AvgAnnualReturn,AnnualReturnVolatility,Liquidity,TotalValue,AvgAnnualFeeRate,ServiceTotalServiceFee,ServiceTotalServiceCost,ProfitMargin,Score,AdjustedScore,AllocPercent
client66,low,Europe,208842731.3,36,0.5,1044213.66,1357477.75,-313264.09,-30,service25,2.67,2.64,high,15159090909,2.9,439613636.4,312968084.2,28.81,43.45172142,1,0.3
client66,low,Europe,208842731.3,36,0.5,1044213.66,1357477.75,-313264.09,-30,service27,2.85,5.94,high,6737373737,3.96,266800000,189189680.6,29.09,69.80005514,2,0.04
client66,low,Europe,208842731.3,36,0.5,1044213.66,1357477.75,-313264.09,-30,service28,2.29,9.53,middle,4199370409,1.99,83567471.14,67305264.56,19.46,86.26574872,3,7
client66,low,Europe,208842731.3,36,0.5,1044213.66,1357477.75,-313264.09,-30,service31,3.86,4.41,high,9074829932,2.87,260447619.1,175002739.2,32.81,81.63752169,3,1.14
client66,low,Europe,208842731.3,36,0.5,1044213.66,1357477.75,-313264.09,-30,service33,1.98,10.63,low,3764816557,1.89,71155032.93,64054056.52,9.98,94.7133,3,3.52
client67,low,Europe,217729628.1,38,0.5,1088648.14,1415242.58,-326594.44,-30,service1,2.06,10.63,middle,3764816557,2.19,82449482.6,65930902.65,20.03,82.11675,3,9.66
client67,low,Europe,217729628.1,38,0.5,1088648.14,1415242.58,-326594.44,-30,service2,1.79,9.74,middle,4108829569,2.81,115458110.9,90618360.94,21.51,68.91630762,2,8.79
client67,low,Europe,217729628.1,38,0.5,1088648.14,1415242.58,-326594.44,-30,service4,1.87,10.7,low,3740186916,1.79,66949345.79,60281080.41,9.96,90.0405,3,0.76
client67,low,Europe,217729628.1,38,0.5,1088648.14,1415242.58,-326594.44,-30,service5,1.93,6.4,low,6253125000,1.81,113181562.5,102474871.2,9.46,74.112,2,0.96
client67,low,Europe,217729628.1,38,0.5,1088648.14,1415242.58,-326594.44,-30,service7,2.59,5.77,high,6935875217,4.07,282290121.3,192438628.8,31.83,61.6169274,2,2.84
client67,low,Europe,217729628.1,38,0.5,1088648.14,1415242.58,-326594.44,-30,service8,1.74,10.31,low,3881668283,1.86,72199030.07,65027614.65,9.93,85.09404579,3,6.1
client67,low,Europe,217729628.1,38,0.5,1088648.14,1415242.58,-326594.44,-30,service9,2.08,4,middle,10005000000,2.23,223111500,188990814.7,15.29,52,2,3.62
client67,low,Europe,217729628.1,38,0.5,1088648.14,1415242.58,-326594.44,-30,service11,2.17,11.63,middle,3441100602,2.1,72263112.64,57588521.39,20.31,94.639125,3,5.6
client67,low,Europe,217729628.1,38,0.5,1088648.14,1415242.58,-326594.44,-30,service12,2.54,4.55,high,8795604396,5.26,462648791.2,325353376.5,29.68,54.20713494,2,8.19
client67,low,Europe,217729628.1,38,0.5,1088648.14,1415242.58,-326594.44,-30,service14,2.17,4.77,low,8389937107,2.13,178705660.4,161776511.8,9.47,71.15067414,2,2.93
client67,low,Europe,217729628.1,38,0.5,1088648.14,1415242.58,-326594.44,-30,service16,1.75,2.48,middle,16137096774,2.84,458293548.4,372375888.4,18.75,34.31071261,1,1.32
client67,low,Europe,217729628.1,38,0.5,1088648.14,1415242.58,-326594.44,-30,service22,2.8,6.08,high,6582236842,3.91,257365460.5,188945517,26.58,68.096,2,7.59
client67,low,Europe,217729628.1,38,0.5,1088648.14,1415242.58,-326594.44,-30,service23,2,10.64,low,3761278195,1.63,61308834.59,55116260.04,10.1,95.76,3,1.78
client67,low,Europe,217729628.1,38,0.5,1088648.14,1415242.58,-326594.44,-30,service24,2.85,5.85,middle,6841025641,2.27,155291282.1,125593201.6,19.12,85.92809818,3,8.84
client67,low,Europe,217729628.1,38,0.5,1088648.14,1415242.58,-326594.44,-30,service25,2.67,2.64,high,15159090909,2.9,439613636.4,312968084.2,28.81,43.45172142,1,1.23
client67,low,Europe,217729628.1,38,0.5,1088648.14,1415242.58,-326594.44,-30,service27,2.85,5.94,high,6737373737,3.96,266800000,189189680.6,29.09,69.80005514,2,5.67
client67,low,Europe,217729628.1,38,0.5,1088648.14,1415242.58,-326594.44,-30,service28,2.29,9.53,middle,4199370409,1.99,83567471.14,67305264.56,19.46,86.26574872,3,6.96
client67,low,Europe,217729628.1,38,0.5,1088648.14,1415242.58,-326594.44,-30,service31,3.86,4.41,high,9074829932,2.87,260447619.1,175002739.2,32.81,81.63752169,3,3.91
client67,low,Europe,217729628.1,38,0.5,1088648.14,1415242.58,-326594.44,-30,service33,1.98,10.63,low,3764816557,1.89,71155032.93,64054056.52,9.98,94.7133,3,4.47
client71,low,Europe,121400586.8,29,0.6,728403.52,789103.81,-60700.29,-8.33,service1,2.06,10.63,middle,3764816557,2.19,82449482.6,65930902.65,20.03,82.11675,3,7.7
client71,low,Europe,121400586.8,29,0.6,728403.52,789103.81,-60700.29,-8.33,service2,1.79,9.74,middle,4108829569,2.81,115458110.9,90618360.94,21.51,68.91630762,2,7.47
client71,low,Europe,121400586.8,29,0.6,728403.52,789103.81,-60700.29,-8.33,service4,1.87,10.7,low,3740186916,1.79,66949345.79,60281080.41,9.96,90.0405,3,0.46
client71,low,Europe,121400586.8,29,0.6,728403.52,789103.81,-60700.29,-8.33,service5,1.93,6.4,low,6253125000,1.81,113181562.5,102474871.2,9.46,74.112,2,9.18
client71,low,Europe,121400586.8,29,0.6,728403.52,789103.81,-60700.29,-8.33,service7,2.59,5.77,high,6935875217,4.07,282290121.3,192438628.8,31.83,61.6169274,2,6.36
client71,low,Europe,121400586.8,29,0.6,728403.52,789103.81,-60700.29,-8.33,service8,1.74,10.31,low,3881668283,1.86,72199030.07,65027614.65,9.93,85.09404579,3,6.05
client71,low,Europe,121400586.8,29,0.6,728403.52,789103.81,-60700.29,-8.33,service9,2.08,4,middle,10005000000,2.23,223111500,188990814.7,15.29,52,2,9.08
client71,low,Europe,121400586.8,29,0.6,728403.52,789103.81,-60700.29,-8.33,service11,2.17,11.63,middle,3441100602,2.1,72263112.64,57588521.39,20.31,94.639125,3,3.98
client71,low,Europe,121400586.8,29,0.6,728403.52,789103.81,-60700.29,-8.33,service12,2.54,4.55,high,8795604396,5.26,462648791.2,325353376.5,29.68,54.20713494,2,1.69
client71,low,Europe,121400586.8,29,0.6,728403.52,789103.81,-60700.29,-8.33,service14,2.17,4.77,low,8389937107,2.13,178705660.4,161776511.8,9.47,71.15067414,2,1.18
client71,low,Europe,121400586.8,29,0.6,728403.52,789103.81,-60700.29,-8.33,service16,1.75,2.48,middle,16137096774,2.84,458293548.4,372375888.4,18.75,34.31071261,1,5.43
client71,low,Europe,121400586.8,29,0.6,728403.52,789103.81,-60700.29,-8.33,service22,2.8,6.08,high,6582236842,3.91,257365460.5,188945517,26.58,68.096,2,5.38
client71,low,Europe,121400586.8,29,0.6,728403.52,789103.81,-60700.29,-8.33,service23,2,10.64,low,3761278195,1.63,61308834.59,55116260.04,10.1,95.76,3,6.67
client71,low,Europe,121400586.8,29,0.6,728403.52,789103.81,-60700.29,-8.33,service24,2.85,5.85,middle,6841025641,2.27,155291282.1,125593201.6,19.12,85.92809818,3,7.21
client71,low,Europe,121400586.8,29,0.6,728403.52,789103.81,-60700.29,-8.33,service25,2.67,2.64,high,15159090909,2.9,439613636.4,312968084.2,28.81,43.45172142,1,9.16
client71,low,Europe,121400586.8,29,0.6,728403.52,789103.81,-60700.29,-8.33,service27,2.85,5.94,high,6737373737,3.96,266800000,189189680.6,29.09,69.80005514,2,4
client71,low,Europe,121400586.8,29,0.6,728403.52,789103.81,-60700.29,-8.33,service28,2.29,9.53,middle,4199370409,1.99,83567471.14,67305264.56,19.46,86.26574872,3,4.49
client71,low,Europe,121400586.8,29,0.6,728403.52,789103.81,-60700.29,-8.33,service31,3.86,4.41,high,9074829932,2.87,260447619.1,175002739.2,32.81,81.63752169,3,3.37
client71,low,Europe,121400586.8,29,0.6,728403.52,789103.81,-60700.29,-8.33,service33,1.98,10.63,low,3764816557,1.89,71155032.93,64054056.52,9.98,94.7133,3,0.23
client74,low,Europe,117056920.4,30,0.6,702341.52,760869.98,-58528.46,-8.33,service1,2.06,10.63,middle,3764816557,2.19,82449482.6,65930902.65,20.03,82.11675,3,2.66
client74,low,Europe,117056920.4,30,0.6,702341.52,760869.98,-58528.46,-8.33,service2,1.79,9.74,middle,4108829569,2.81,115458110.9,90618360.94,21.51,68.91630762,2,9.49
client74,low,Europe,117056920.4,30,0.6,702341.52,760869.98,-58528.46,-8.33,service4,1.87,10.7,low,3740186916,1.79,66949345.79,60281080.41,9.96,90.0405,3,4.88
client74,low,Europe,117056920.4,30,0.6,702341.52,760869.98,-58528.46,-8.33,service5,1.93,6.4,low,6253125000,1.81,113181562.5,102474871.2,9.46,74.112,2,6.14
client74,low,Europe,117056920.4,30,0.6,702341.52,760869.98,-58528.46,-8.33,service7,2.59,5.77,high,6935875217,4.07,282290121.3,192438628.8,31.83,61.6169274,2,6.46
client74,low,Europe,117056920.4,30,0.6,702341.52,760869.98,-58528.46,-8.33,service8,1.74,10.31,low,3881668283,1.86,72199030.07,65027614.65,9.93,85.09404579,3,8.19
client74,low,Europe,117056920.4,30,0.6,702341.52,760869.98,-58528.46,-8.33,service9,2.08,4,middle,10005000000,2.23,223111500,188990814.7,15.29,52,2,4.83
client74,low,Europe,117056920.4,30,0.6,702341.52,760869.98,-58528.46,-8.33,service11,2.17,11.63,middle,3441100602,2.1,72263112.64,57588521.39,20.31,94.639125,3,3.69
client74,low,Europe,117056920.4,30,0.6,702341.52,760869.98,-58528.46,-8.33,service12,2.54,4.55,high,8795604396,5.26,462648791.2,325353376.5,29.68,54.20713494,2,7.04
client74,low,Europe,117056920.4,30,0.6,702341.52,760869.98,-58528.46,-8.33,service14,2.17,4.77,low,8389937107,2.13,178705660.4,161776511.8,9.47,71.15067414,2,4.85
client74,low,Europe,117056920.4,30,0.6,702341.52,760869.98,-58528.46,-8.33,service16,1.75,2.48,middle,16137096774,2.84,458293548.4,372375888.4,18.75,34.31071261,1,7.76
client74,low,Europe,117056920.4,30,0.6,702341.52,760869.98,-58528.46,-8.33,service22,2.8,6.08,high,6582236842,3.91,257365460.5,188945517,26.58,68.096,2,1.94
client74,low,Europe,117056920.4,30,0.6,702341.52,760869.98,-58528.46,-8.33,service23,2,10.64,low,3761278195,1.63,61308834.59,55116260.04,10.1,95.76,3,3.15
client74,low,Europe,117056920.4,30,0.6,702341.52,760869.98,-58528.46,-8.33,service24,2.85,5.85,middle,6841025641,2.27,155291282.1,125593201.6,19.12,85.92809818,3,7.91
client74,low,Europe,117056920.4,30,0.6,702341.52,760869.98,-58528.46,-8.33,service25,2.67,2.64,high,15159090909,2.9,439613636.4,312968084.2,28.81,43.45172142,1,1.17
client74,low,Europe,117056920.4,30,0.6,702341.52,760869.98,-58528.46,-8.33,service27,2.85,5.94,high,6737373737,3.96,266800000,189189680.6,29.09,69.80005514,2,3.66
client74,low,Europe,117056920.4,30,0.6,702341.52,760869.98,-58528.46,-8.33,service28,2.29,9.53,middle,4199370409,1.99,83567471.14,67305264.56,19.46,86.26574872,3,5.19
client74,low,Europe,117056920.4,30,0.6,702341.52,760869.98,-58528.46,-8.33,service31,3.86,4.41,high,9074829932,2.87,260447619.1,175002739.2,32.81,81.63752169,3,0.11
client74,low,Europe,117056920.4,30,0.6,702341.52,760869.98,-58528.46,-8.33,service33,1.98,10.63,low,3764816557,1.89,71155032.93,64054056.52,9.98,94.7133,3,2.89
client75,low,Europe,101074458.4,24,0.7,707521.21,656983.98,50537.23,7.14,service1,2.06,10.63,middle,3764816557,2.19,82449482.6,65930902.65,20.03,82.11675,3,0.25
client75,low,Europe,101074458.4,24,0.7,707521.21,656983.98,50537.23,7.14,service2,1.79,9.74,middle,4108829569,2.81,115458110.9,90618360.94,21.51,68.91630762,2,2.89
client75,low,Europe,101074458.4,24,0.7,707521.21,656983.98,50537.23,7.14,service4,1.87,10.7,low,3740186916,1.79,66949345.79,60281080.41,9.96,90.0405,3,7.18
client75,low,Europe,101074458.4,24,0.7,707521.21,656983.98,50537.23,7.14,service5,1.93,6.4,low,6253125000,1.81,113181562.5,102474871.2,9.46,74.112,2,8.67
client75,low,Europe,101074458.4,24,0.7,707521.21,656983.98,50537.23,7.14,service7,2.59,5.77,high,6935875217,4.07,282290121.3,192438628.8,31.83,61.6169274,2,1.15
client75,low,Europe,101074458.4,24,0.7,707521.21,656983.98,50537.23,7.14,service8,1.74,10.31,low,3881668283,1.86,72199030.07,65027614.65,9.93,85.09404579,3,8.58
client75,low,Europe,101074458.4,24,0.7,707521.21,656983.98,50537.23,7.14,service9,2.08,4,middle,10005000000,2.23,223111500,188990814.7,15.29,52,2,3.13
client75,low,Europe,101074458.4,24,0.7,707521.21,656983.98,50537.23,7.14,service11,2.17,11.63,middle,3441100602,2.1,72263112.64,57588521.39,20.31,94.639125,3,3.07
client75,low,Europe,101074458.4,24,0.7,707521.21,656983.98,50537.23,7.14,service12,2.54,4.55,high,8795604396,5.26,462648791.2,325353376.5,29.68,54.20713494,2,4.15
client75,low,Europe,101074458.4,24,0.7,707521.21,656983.98,50537.23,7.14,service14,2.17,4.77,low,8389937107,2.13,178705660.4,161776511.8,9.47,71.15067414,2,3.28
client75,low,Europe,101074458.4,24,0.7,707521.21,656983.98,50537.23,7.14,service16,1.75,2.48,middle,16137096774,2.84,458293548.4,372375888.4,18.75,34.31071261,1,8.71
client75,low,Europe,101074458.4,24,0.7,707521.21,656983.98,50537.23,7.14,service22,2.8,6.08,high,6582236842,3.91,257365460.5,188945517,26.58,68.096,2,6.06
client75,low,Europe,101074458.4,24,0.7,707521.21,656983.98,50537.23,7.14,service23,2,10.64,low,3761278195,1.63,61308834.59,55116260.04,10.1,95.76,3,4.69
client75,low,Europe,101074458.4,24,0.7,707521.21,656983.98,50537.23,7.14,service24,2.85,5.85,middle,6841025641,2.27,155291282.1,125593201.6,19.12,85.92809818,3,0.29
client75,low,Europe,101074458.4,24,0.7,707521.21,656983.98,50537.23,7.14,service25,2.67,2.64,high,15159090909,2.9,439613636.4,312968084.2,28.81,43.45172142,1,2.43
client75,low,Europe,101074458.4,24,0.7,707521.21,656983.98,50537.23,7.14,service27,2.85,5.94,high,6737373737,3.96,266800000,189189680.6,29.09,69.80005514,2,7.15
client75,low,Europe,101074458.4,24,0.7,707521.21,656983.98,50537.23,7.14,service28,2.29,9.53,middle,4199370409,1.99,83567471.14,67305264.56,19.46,86.26574872,3,3.78
client75,low,Europe,101074458.4,24,0.7,707521.21,656983.98,50537.23,7.14,service31,3.86,4.41,high,9074829932,2.87,260447619.1,175002739.2,32.81,81.63752169,3,2.89
client75,low,Europe,101074458.4,24,0.7,707521.21,656983.98,50537.23,7.14,service33,1.98,10.63,low,3764816557,1.89,71155032.93,64054056.52,9.98,94.7133,3,0.92
client78,low,Europe,128878797.6,24,0.7,902151.58,837712.18,64439.4,7.14,service1,2.06,10.63,middle,3764816557,2.19,82449482.6,65930902.65,20.03,82.11675,3,2.44
client78,low,Europe,128878797.6,24,0.7,902151.58,837712.18,64439.4,7.14,service2,1.79,9.74,middle,4108829569,2.81,115458110.9,90618360.94,21.51,68.91630762,2,4.74
client78,low,Europe,128878797.6,24,0.7,902151.58,837712.18,64439.4,7.14,service4,1.87,10.7,low,3740186916,1.79,66949345.79,60281080.41,9.96,90.0405,3,8.73
client78,low,Europe,128878797.6,24,0.7,902151.58,837712.18,64439.4,7.14,service5,1.93,6.4,low,6253125000,1.81,113181562.5,102474871.2,9.46,74.112,2,9.33
client78,low,Europe,128878797.6,24,0.7,902151.58,837712.18,64439.4,7.14,service7,2.59,5.77,high,6935875217,4.07,282290121.3,192438628.8,31.83,61.6169274,2,8.72
client78,low,Europe,128878797.6,24,0.7,902151.58,837712.18,64439.4,7.14,service8,1.74,10.31,low,3881668283,1.86,72199030.07,65027614.65,9.93,85.09404579,3,7.54
client78,low,Europe,128878797.6,24,0.7,902151.58,837712.18,64439.4,7.14,service9,2.08,4,middle,10005000000,2.23,223111500,188990814.7,15.29,52,2,9.86
client78,low,Europe,128878797.6,24,0.7,902151.58,837712.18,64439.4,7.14,service11,2.17,11.63,middle,3441100602,2.1,72263112.64,57588521.39,20.31,94.639125,3,1.02
client78,low,Europe,128878797.6,24,0.7,902151.58,837712.18,64439.4,7.14,service12,2.54,4.55,high,8795604396,5.26,462648791.2,325353376.5,29.68,54.20713494,2,3.4
client78,low,Europe,128878797.6,24,0.7,902151.58,837712.18,64439.4,7.14,service14,2.17,4.77,low,8389937107,2.13,178705660.4,161776511.8,9.47,71.15067414,2,9.3
client78,low,Europe,128878797.6,24,0.7,902151.58,837712.18,64439.4,7.14,service16,1.75,2.48,middle,16137096774,2.84,458293548.4,372375888.4,18.75,34.31071261,1,6.12
client78,low,Europe,128878797.6,24,0.7,902151.58,837712.18,64439.4,7.14,service22,2.8,6.08,high,6582236842,3.91,257365460.5,188945517,26.58,68.096,2,6.93
client78,low,Europe,128878797.6,24,0.7,902151.58,837712.18,64439.4,7.14,service23,2,10.64,low,3761278195,1.63,61308834.59,55116260.04,10.1,95.76,3,4.4
client78,low,Europe,128878797.6,24,0.7,902151.58,837712.18,64439.4,7.14,service24,2.85,5.85,middle,6841025641,2.27,155291282.1,125593201.6,19.12,85.92809818,3,6.17
client78,low,Europe,128878797.6,24,0.7,902151.58,837712.18,64439.4,7.14,service25,2.67,2.64,high,15159090909,2.9,439613636.4,312968084.2,28.81,43.45172142,1,9.7
client78,low,Europe,128878797.6,24,0.7,902151.58,837712.18,64439.4,7.14,service27,2.85,5.94,high,6737373737,3.96,266800000,189189680.6,29.09,69.80005514,2,7.11
client78,low,Europe,128878797.6,24,0.7,902151.58,837712.18,64439.4,7.14,service28,2.29,9.53,middle,4199370409,1.99,83567471.14,67305264.56,19.46,86.26574872,3,4.74
client78,low,Europe,128878797.6,24,0.7,902151.58,837712.18,64439.4,7.14,service31,3.86,4.41,high,9074829932,2.87,260447619.1,175002739.2,32.81,81.63752169,3,4.02
client78,low,Europe,128878797.6,24,0.7,902151.58,837712.18,64439.4,7.14,service33,1.98,10.63,low,3764816557,1.89,71155032.93,64054056.52,9.98,94.7133,3,9.37
client81,low,Middle East,521892196.8,29,0.6,3131353.18,3392299.28,-260946.1,-8.33,service1,2.06,10.63,middle,3764816557,2.19,82449482.6,65930902.65,20.03,82.11675,3,5.54
client81,low,Middle East,521892196.8,29,0.6,3131353.18,3392299.28,-260946.1,-8.33,service2,1.79,9.74,middle,4108829569,2.81,115458110.9,90618360.94,21.51,68.91630762,2,2.13
client81,low,Middle East,521892196.8,29,0.6,3131353.18,3392299.28,-260946.1,-8.33,service4,1.87,10.7,low,3740186916,1.79,66949345.79,60281080.41,9.96,90.0405,3,4.61
client81,low,Middle East,521892196.8,29,0.6,3131353.18,3392299.28,-260946.1,-8.33,service5,1.93,6.4,low,6253125000,1.81,113181562.5,102474871.2,9.46,74.112,2,4.27
client81,low,Middle East,521892196.8,29,0.6,3131353.18,3392299.28,-260946.1,-8.33,service7,2.59,5.77,high,6935875217,4.07,282290121.3,192438628.8,31.83,61.6169274,2,0.29
client81,low,Middle East,521892196.8,29,0.6,3131353.18,3392299.28,-260946.1,-8.33,service8,1.74,10.31,low,3881668283,1.86,72199030.07,65027614.65,9.93,85.09404579,3,3.88
client81,low,Middle East,521892196.8,29,0.6,3131353.18,3392299.28,-260946.1,-8.33,service9,2.08,4,middle,10005000000,2.23,223111500,188990814.7,15.29,52,2,6.81
client81,low,Middle East,521892196.8,29,0.6,3131353.18,3392299.28,-260946.1,-8.33,service11,2.17,11.63,middle,3441100602,2.1,72263112.64,57588521.39,20.31,94.639125,3,4.03
client81,low,Middle East,521892196.8,29,0.6,3131353.18,3392299.28,-260946.1,-8.33,service12,2.54,4.55,high,8795604396,5.26,462648791.2,325353376.5,29.68,54.20713494,2,2.47
client81,low,Middle East,521892196.8,29,0.6,3131353.18,3392299.28,-260946.1,-8.33,service14,2.17,4.77,low,8389937107,2.13,178705660.4,161776511.8,9.47,71.15067414,2,7.76
client81,low,Middle East,521892196.8,29,0.6,3131353.18,3392299.28,-260946.1,-8.33,service16,1.75,2.48,middle,16137096774,2.84,458293548.4,372375888.4,18.75,34.31071261,1,6.32
client81,low,Middle East,521892196.8,29,0.6,3131353.18,3392299.28,-260946.1,-8.33,service22,2.8,6.08,high,6582236842,3.91,257365460.5,188945517,26.58,68.096,2,9.17
client81,low,Middle East,521892196.8,29,0.6,3131353.18,3392299.28,-260946.1,-8.33,service23,2,10.64,low,3761278195,1.63,61308834.59,55116260.04,10.1,95.76,3,9.87
client81,low,Middle East,521892196.8,29,0.6,3131353.18,3392299.28,-260946.1,-8.33,service24,2.85,5.85,middle,6841025641,2.27,155291282.1,125593201.6,19.12,85.92809818,3,7.93
client81,low,Middle East,521892196.8,29,0.6,3131353.18,3392299.28,-260946.1,-8.33,service25,2.67,2.64,high,15159090909,2.9,439613636.4,312968084.2,28.81,43.45172142,1,4.88
client81,low,Middle East,521892196.8,29,0.6,3131353.18,3392299.28,-260946.1,-8.33,service27,2.85,5.94,high,6737373737,3.96,266800000,189189680.6,29.09,69.80005514,2,5.36
client81,low,Middle East,521892196.8,29,0.6,3131353.18,3392299.28,-260946.1,-8.33,service28,2.29,9.53,middle,4199370409,1.99,83567471.14,67305264.56,19.46,86.26574872,3,1.77
client81,low,Middle East,521892196.8,29,0.6,3131353.18,3392299.28,-260946.1,-8.33,service31,3.86,4.41,high,9074829932,2.87,260447619.1,175002739.2,32.81,81.63752169,3,7.65
client81,low,Middle East,521892196.8,29,0.6,3131353.18,3392299.28,-260946.1,-8.33,service33,1.98,10.63,low,3764816557,1.89,71155032.93,64054056.52,9.98,94.7133,3,1.95
client82,low,Middle East,656987619.7,31,0.6,3941925.72,4270419.53,-328493.81,-8.33,service1,2.06,10.63,middle,3764816557,2.19,82449482.6,65930902.65,20.03,82.11675,3,5.28
client82,low,Middle East,656987619.7,31,0.6,3941925.72,4270419.53,-328493.81,-8.33,service2,1.79,9.74,middle,4108829569,2.81,115458110.9,90618360.94,21.51,68.91630762,2,2.5
client82,low,Middle East,656987619.7,31,0.6,3941925.72,4270419.53,-328493.81,-8.33,service4,1.87,10.7,low,3740186916,1.79,66949345.79,60281080.41,9.96,90.0405,3,5.38
client82,low,Middle East,656987619.7,31,0.6,3941925.72,4270419.53,-328493.81,-8.33,service5,1.93,6.4,low,6253125000,1.81,113181562.5,102474871.2,9.46,74.112,2,2.91
client82,low,Middle East,656987619.7,31,0.6,3941925.72,4270419.53,-328493.81,-8.33,service7,2.59,5.77,high,6935875217,4.07,282290121.3,192438628.8,31.83,61.6169274,2,7.64
client82,low,Middle East,656987619.7,31,0.6,3941925.72,4270419.53,-328493.81,-8.33,service8,1.74,10.31,low,3881668283,1.86,72199030.07,65027614.65,9.93,85.09404579,3,1.86
client82,low,Middle East,656987619.7,31,0.6,3941925.72,4270419.53,-328493.81,-8.33,service9,2.08,4,middle,10005000000,2.23,223111500,188990814.7,15.29,52,2,4.56
